가구식별번호,조사연도,조사차수,조사구식별번호,시도코드,시도명,행정구역유형,도시농촌구분,층화코드,표본조사구코드,조사일자,응답방식,응답상태,주택유형,점유형태,아파트층수,가구유형,가구원수,가구원수구간,가구주성별,가구주연령,가구주연령대,교육수준코드,교육수준,종사상지위,경제활동상태,산업분류,인터넷이용여부,건강상태등급,삶의만족도점수,지역박탈도백분위,통근시간_분,주당근로시간,월근로소득_만원,월사업소득_만원,월이전소득_만원,월기타소득_만원,월총소득_만원,연간가구소득_만원,세금사회보험료_만원,가처분소득_만원,식료품비_만원,주거비_만원,교육비_만원,보건의료비_만원,교통비_만원,기타지출_만원,월총지출_만원,월저축액_만원,1인당가처분소득_만원,균등화가처분소득_만원,주거비부담률,경제스트레스지수,조사가중치,응답자메모
HH-2025-000798,2025,2,ED-0298,R05,광주광역시,동부,도시,ST-05-동,PSU-0127,2025-04-07,전화,완료,아파트,전세,7,1인가구,1,1인,남성,40,40대,4,고등학교,상용근로자,취업,도소매·숙박,N,5,3,5,51.0,31.5,260,0.0,85,90,435.0,5220.0,45.7,389.3,51,39,0,11,41,28,170,219.3,389.3,389.3,10.0,35.5,1.305,"메모-0798: 생활비, 주거비 항목 재확인"
HH-2025-000799,2025,3,ED-0299,R01,서울특별시,동부,도시,ST-01-동,PSU-0164,2025-05-14,인터넷,완료,아파트,자가,14,1인가구,1,1인,여성,45,40대,3,중학교,비경제활동,비경제활동,,Y,4,3,5,,,0.0,0.0,30,75,155.0,1860.0,5.8,99.2,60,50,0,11,27,39,187,-87.8,99.2,99.2,50.4,31.2,1.67,메모-0799: 가구원 수 변동 내용을 면접원이 확인
HH-2025-000800,2025,4,ED-0300,R09,경기도,면부,농촌,ST-09-면,PSU-0201,2025-06-20,방문면접,완료,단독주택,자가,0,부부,2,2인,여성,35,30대,5,대학교,상용근로자,취업,공공·교육,Y,5,4,5,33.5,27.0,360,0.0,40,50,450.0,5400.0,47.2,402.8,72,47,3,23,34,47,226,176.8,201.4,284.8,11.7,31.0,0.53,메모-0800: 소득 항목은 월평균 금액으로 응답
HH-2025-000801,2025,1,ED-0301,R02,부산광역시,동부,도시,ST-02-동,PSU-0238,2025-07-27,방문면접,완료,아파트,자가,28,1인가구,1,1인,남성,51,50대,6,대학원,자영업자,실업,건설업,N,5,3,10,25.5,46.0,0.0,560,20,70,650.0,7800.0,110.5,539.5,46,20,0,15,27,8,116,423.5,539.5,539.5,3.7,27.7,0.895,메모-0801: 온라인 조사 후 전화로 일부 항목 보완
HH-2025-000802,2025,2,ED-0302,R09,경기도,동부,도시,ST-09-동,PSU-0275,2025-09-02,인터넷,완료,아파트,자가,5,1인가구,1,1인,여성,45,40대,5,대학교,비경제활동,비경제활동,,Y,4,3,5,,,0.0,0.0,35,5,40.0,480.0,2.2,37.8,53,70,0,8,20,33,184,-146.2,37.8,37.8,185.2,31.9,1.26,메모-0802: 교육비와 보건비 영수증을 참고해 응답
HH-2025-000803,2025,3,ED-0303,R09,경기도,동부,도시,ST-09-동,PSU-0012,2025-04-12,전화,완료,아파트,전세,12,부부+자녀,3,3~4인,남성,61,60대,6,무학,비경제활동,비경제활동,,Y,3,4,30,,,0.0,0.0,15,0,15.0,180.0,0.8,14.2,83,66,0,22,14,62,247,-232.8,4.7,8.2,484.8,32.3,1.625,메모-0803: 응답자가 조사표 작성 기준을 확인함
HH-2025-000804,2025,4,ED-0304,R13,전북특별자치도,동부,도시,ST-13-동,PSU-0049,2025-05-19,방문면접,완료,아파트,자가,19,부부+자녀,3,5인 이상,여성,55,50대,5,대학교,비경제활동,비경제활동,,N,5,4,10,,,0.0,0.0,45,5,50.0,600.0,2.8,47.2,94,49,0,16,15,42,216,-168.8,15.7,27.3,103.8,56.9,1.99,"메모-0804: 생활비, 주거비 항목 재확인"
HH-2025-000805,2025,1,ED-0305,R09,경기도,면부,농촌,ST-09-면,PSU-0086,2025-06-25,방문면접,완료,단독주택,자가,0,부부,2,2인,남성,28,20대 이하,6,대학원,자영업자,취업,공공·교육,Y,4,4,20,17.5,46.0,0.0,360,10,40,410.0,4920.0,43.0,367.0,92,28,0,5,42,48,215,152.0,183.5,259.5,7.6,28.9,0.85,메모-0805: 가구원 수 변동 내용을 면접원이 확인
HH-2025-000806,2025,2,ED-0306,R04,인천광역시,면부,농촌,ST-04-면,PSU-0123,2025-08-01,전화,완료,아파트,보증부월세,3,부부+자녀,5,5인 이상,남성,24,20대 이하,5,대학교,학생,비경제활동,,Y,5,3,5,,,0.0,0.0,65,5,70.0,840.0,3.9,66.1,143,89,0,6,10,47,295,-228.9,13.2,29.6,134.6,31.8,1.215,
HH-2025-000807,2025,3,ED-0307,R01,서울특별시,동부,도시,ST-01-동,PSU-0160,2025-09-07,인터넷,완료,아파트,자가,10,1인가구,1,1인,여성,32,30대,4,고등학교,상용근로자,취업,금융·전문서비스,Y,5,4,5,57.5,39.0,220,0.0,0,30,250.0,3000.0,13.8,236.2,52,30,2,10,35,25,154,82.2,236.2,236.2,12.7,39.4,1.58,메모-0807: 온라인 조사 후 전화로 일부 항목 보완
HH-2025-000808,2025,4,ED-0308,R09,경기도,읍부,농촌,ST-09-읍,PSU-0197,2025-04-17,방문면접,완료,아파트,자가,17,부부,2,2인,남성,77,70대 이상,4,고등학교,비경제활동,비경제활동,,N,3,3,5,,,0.0,0.0,35,45,80.0,960.0,4.4,75.6,75,34,0,45,30,36,220,-144.4,37.8,53.5,45.0,31.5,1.945,메모-0808: 교육비와 보건비 영수증을 참고해 응답
HH-2025-000809,2025,1,ED-0309,R12,충청남도,동부,도시,ST-12-동,PSU-0234,2025-05-24,방문면접,완료,아파트,자가,24,부부+자녀,3,3~4인,여성,82,70대 이상,2,초등학교,비경제활동,비경제활동,,N,1,2,5,,,0.0,0.0,30,145,175.0,2100.0,9.6,165.4,87,33,13,34,25,33,225,-59.6,55.1,95.5,20.0,30.5,0.805,메모-0809: 응답자가 조사표 작성 기준을 확인함
HH-2025-000810,2025,2,ED-0310,R01,서울특별시,동부,도시,ST-01-동,PSU-0271,2025-06-30,인터넷,완료,아파트,자가,1,부부,2,2인,남성,33,30대,6,대학원,자영업자,취업,건설업,Y,5,3,15,45.5,54.0,0.0,435,0,50,485.0,5820.0,50.9,434.1,75,43,3,10,40,45,216,218.1,217.1,307.0,9.9,33.4,1.17,"메모-0810: 생활비, 주거비 항목 재확인"
HH-2025-000811,2025,3,ED-0311,R01,서울특별시,동부,도시,ST-01-동,PSU-0008,2025-08-06,방문면접,완료,아파트,자가,8,1인가구,1,1인,여성,65,60대,4,고등학교,상용근로자,취업,제조업,N,3,3,5,40.5,31.0,445,0.0,45,45,535.0,6420.0,56.2,478.8,53,58,11,14,26,32,194,284.8,478.8,478.8,12.1,31.6,1.535,메모-0811: 가구원 수 변동 내용을 면접원이 확인
HH-2025-000812,2025,4,ED-0312,R01,서울특별시,동부,도시,ST-01-동,PSU-0045,2025-09-12,인터넷,완료,아파트,전세,15,1인가구,1,1인,여성,47,40대,4,고등학교,비경제활동,비경제활동,,Y,4,4,10,,,0.0,0.0,5,0,5.0,60.0,0.3,4.7,32,72,9,8,23,12,156,-151.3,4.7,4.7,1531.9,32.3,1.9,메모-0812: 소득 항목은 월평균 금액으로 응답
HH-2025-000813,2025,1,ED-0313,R15,경상북도,면부,농촌,ST-15-면,PSU-0082,2025-04-22,인터넷,완료,연립·다세대,자가,0,부부+자녀,4,3~4인,여성,18,20대 이하,5,대학교,학생,비경제활동,,Y,5,4,5,,,0.0,0.0,35,5,40.0,480.0,2.2,37.8,105,37,0,11,21,46,220,-182.2,9.4,18.9,97.9,32.0,0.76,메모-0813: 온라인 조사 후 전화로 일부 항목 보완
HH-2025-000814,2025,2,ED-0314,R09,경기도,동부,도시,ST-09-동,PSU-0119,2025-05-29,인터넷,완료,아파트,자가,29,부부,2,2인,여성,40,40대,5,대학교,비경제활동,비경제활동,,Y,5,4,5,,,0.0,0.0,0,125,125.0,1500.0,6.9,118.1,70,39,0,3,32,25,169,-50.9,59.0,83.5,33.0,30.9,1.125,메모-0814: 교육비와 보건비 영수증을 참고해 응답
HH-2025-000815,2025,3,ED-0315,R14,전라남도,면부,농촌,ST-14-면,PSU-0156,2025-07-05,방문면접,완료,오피스텔,보증부월세,0,기타,3,3~4인,여성,60,60대,4,고등학교,비경제활동,비경제활동,,Y,3,3,10,,,0.0,0.0,20,40,60.0,720.0,3.3,56.7,95,78,9,16,35,61,294,-237.3,18.9,32.7,137.6,31.9,1.49,메모-0815: 응답자가 조사표 작성 기준을 확인함
HH-2025-000816,2025,4,ED-0316,R15,경상북도,동부,도시,ST-15-동,PSU-0193,2025-08-11,전화,완료,아파트,보증부월세,13,1인가구,1,1인,남성,53,50대,6,대학원,자영업자,취업,건설업,N,5,4,10,38.5,34.5,0.0,405,10,55,470.0,5640.0,49.4,420.6,64,111,9,14,29,25,252,168.6,420.6,420.6,26.4,31.9,1.855,"메모-0816: 생활비, 주거비 항목 재확인"
HH-2025-000817,2025,1,ED-0317,R11,충청북도,읍부,농촌,ST-11-읍,PSU-0230,2025-09-17,인터넷,완료,단독주택,전세,0,기타,3,3~4인,여성,64,60대,4,고등학교,자영업자,취업,제조업,Y,4,3,20,24.0,42.5,0.0,310,90,100,500.0,6000.0,52.5,447.5,78,32,0,9,15,48,182,265.5,149.2,258.4,7.2,28.7,0.715,메모-0817: 가구원 수 변동 내용을 면접원이 확인
HH-2025-000818,2025,2,ED-0318,R01,서울특별시,동부,도시,ST-01-동,PSU-0267,2025-04-27,전화,완료,아파트,자가,27,부부,2,2인,남성,31,30대,4,고등학교,상용근로자,취업,기타서비스,Y,5,4,15,25.0,33.5,170,0.0,45,90,305.0,3660.0,32.0,273.0,68,62,0,19,21,21,191,82.0,136.5,193.0,22.7,31.0,1.08,메모-0818: 소득 항목은 월평균 금액으로 응답
HH-2025-000819,2025,3,ED-0319,R03,대구광역시,동부,도시,ST-03-동,PSU-0004,2025-06-03,인터넷,완료,아파트,자가,4,부부+자녀,4,3~4인,여성,38,30대,4,고등학교,자영업자,취업,도소매·숙박,Y,5,5,10,11.5,37.0,0.0,270,40,10,320.0,3840.0,33.6,286.4,100,42,26,6,33,43,250,36.4,71.6,143.2,14.7,29.5,1.445,메모-0819: 온라인 조사 후 전화로 일부 항목 보완
HH-2025-000820,2025,4,ED-0320,R06,대전광역시,동부,도시,ST-06-동,PSU-0041,2025-07-10,인터넷,완료,아파트,자가,11,1인가구,1,1인,여성,35,30대,5,대학교,상용근로자,취업,금융·전문서비스,Y,5,4,10,72.5,31.0,505,0.0,40,75,620.0,7440.0,105.4,514.6,48,58,0,6,39,37,188,326.6,514.6,514.6,11.3,42.0,1.81,메모-0820: 교육비와 보건비 영수증을 참고해 응답
HH-2025-000821,2025,1,ED-0321,R01,서울특별시,동부,도시,ST-01-동,PSU-0078,2025-08-16,방문면접,완료,아파트,자가,18,1인가구,1,1인,여성,72,70대 이상,4,고등학교,비경제활동,비경제활동,,N,1,2,5,,,0.0,0.0,60,75,135.0,1620.0,7.4,127.6,56,41,0,14,15,24,150,-22.4,127.6,127.6,32.1,30.8,0.67,메모-0821: 응답자가 조사표 작성 기준을 확인함
HH-2025-000822,2025,2,ED-0322,R04,인천광역시,동부,도시,ST-04-동,PSU-0115,2025-09-22,전화,완료,아파트,자가,25,부부+자녀,4,3~4인,남성,55,50대,3,중학교,상용근로자,취업,도소매·숙박,Y,4,4,10,30.0,29.5,265,0.0,10,70,345.0,4140.0,36.2,308.8,100,54,34,24,30,41,283,25.8,77.2,154.4,17.5,31.6,1.035,"메모-0822: 생활비, 주거비 항목 재확인"
HH-2025-000823,2025,3,ED-0323,R05,광주광역시,동부,도시,ST-05-동,PSU-0152,2025-05-02,인터넷,완료,단독주택,보증부월세,0,1인가구,1,1인,여성,57,50대,5,대학교,자영업자,취업,제조업,Y,4,4,20,52.5,45.5,0.0,575,5,45,625.0,7500.0,106.3,518.7,77,86,5,19,51,31,269,249.7,518.7,518.7,16.6,34.6,1.4,메모-0823: 가구원 수 변동 내용을 면접원이 확인
HH-2025-000824,2025,4,ED-0324,R12,충청남도,동부,도시,ST-12-동,PSU-0189,2025-06-08,방문면접,완료,단독주택,자가,0,부부+자녀,3,3~4인,여성,56,50대,4,고등학교,상용근로자,취업,도소매·숙박,N,4,3,10,29.0,34.5,360,0.0,0,40,400.0,4800.0,42.0,358.0,89,68,17,14,31,33,252,106.0,119.3,206.7,19.0,30.7,1.765,메모-0824: 소득 항목은 월평균 금액으로 응답
HH-2025-000825,2025,1,ED-0325,R16,경상남도,면부,농촌,ST-16-면,PSU-0226,2025-07-15,방문면접,완료,단독주택,전세,0,1인가구,1,1인,남성,26,20대 이하,4,고등학교,상용근로자,취업,금융·전문서비스,Y,5,5,20,5.0,35.0,310,0.0,60,70,440.0,5280.0,46.2,393.8,61,23,0,7,33,28,152,241.8,393.8,393.8,5.8,27.7,0.625,메모-0825: 온라인 조사 후 전화로 일부 항목 보완
HH-2025-000826,2025,2,ED-0326,R02,부산광역시,동부,도시,ST-02-동,PSU-0263,2025-08-21,전화,완료,단독주택,자가,0,부부,2,2인,여성,55,50대,5,대학교,임시·일용근로자,취업,제조업,Y,4,4,5,40.0,35.5,245,0.0,25,60,330.0,3960.0,34.6,295.4,90,44,0,26,11,37,208,162.4,147.7,208.9,14.9,33.7,0.99,메모-0826: 교육비와 보건비 영수증을 참고해 응답
HH-2025-000827,2025,3,ED-0327,R09,경기도,면부,농촌,ST-09-면,PSU-0300,2025-09-27,인터넷,완료,단독주택,자가,0,부부,2,2인,남성,53,50대,5,대학교,상용근로자,취업,기타서비스,Y,4,5,5,17.5,36.0,305,0.0,0,35,340.0,4080.0,35.7,304.3,65,22,0,23,31,36,177,127.3,152.2,215.2,7.2,29.6,1.355,메모-0827: 응답자가 조사표 작성 기준을 확인함
HH-2025-000828,2025,4,ED-0328,R09,경기도,동부,도시,ST-09-동,PSU-0037,2025-05-07,전화,완료,아파트,보증부월세,7,부부+자녀,4,3~4인,여성,67,60대,4,고등학교,상용근로자,취업,금융·전문서비스,Y,4,3,5,43.5,41.5,350,0.0,40,110,500.0,6000.0,52.5,447.5,109,91,33,18,47,51,349,98.5,111.9,223.8,20.3,33.0,1.72,"메모-0828: 생활비, 주거비 항목 재확인"
HH-2025-000829,2025,1,ED-0329,R02,부산광역시,동부,도시,ST-02-동,PSU-0074,2025-06-13,방문면접,완료,아파트,자가,14,부부+자녀,4,3~4인,남성,49,40대,3,중학교,상용근로자,취업,제조업,Y,4,3,25,28.0,38.5,295,0.0,30,35,360.0,4320.0,37.8,322.2,111,46,40,7,40,51,295,27.2,80.5,161.1,14.3,31.1,0.58,메모-0829: 가구원 수 변동 내용을 면접원이 확인
HH-2025-000830,2025,2,ED-0330,R15,경상북도,읍부,도시,ST-15-읍,PSU-0111,2025-07-20,인터넷,완료,단독주택,자가,0,부부,2,2인,여성,46,40대,3,중학교,임시·일용근로자,취업,보건·복지,Y,5,4,5,15.5,42.5,165,0.0,0,10,175.0,2100.0,9.6,165.4,56,43,4,6,32,32,173,-7.6,82.7,117.0,26.0,31.1,0.945,메모-0830: 소득 항목은 월평균 금액으로 응답
HH-2025-000831,2025,3,ED-0331,R04,인천광역시,동부,도시,ST-04-동,PSU-0148,2025-08-26,인터넷,완료,오피스텔,자가,0,부부+자녀,4,3~4인,남성,53,50대,5,대학교,상용근로자,취업,제조업,Y,5,3,15,45.0,38.0,565,0.0,15,10,590.0,7080.0,61.9,528.1,104,35,47,2,46,52,286,242.1,132.0,264.1,6.6,32.3,1.31,메모-0831: 온라인 조사 후 전화로 일부 항목 보완
HH-2025-000832,2025,4,ED-0332,R06,대전광역시,동부,도시,ST-06-동,PSU-0185,2025-04-05,방문면접,완료,연립·다세대,자가,0,부부+자녀,5,5인 이상,여성,72,70대 이상,4,고등학교,비경제활동,비경제활동,,N,3,3,20,,,0.0,0.0,70,0,70.0,840.0,3.9,66.1,163,45,11,49,23,55,346,-279.9,13.2,29.6,68.1,31.9,1.675,메모-0832: 교육비와 보건비 영수증을 참고해 응답
HH-2025-000833,2025,1,ED-0333,R09,경기도,동부,도시,ST-09-동,PSU-0222,2025-05-12,인터넷,완료,아파트,보증부월세,12,부부,2,2인,여성,67,60대,5,대학교,비경제활동,비경제활동,,Y,3,4,15,,,0.0,0.0,50,125,175.0,2100.0,9.6,165.4,74,88,0,5,9,46,222,-56.6,82.7,117.0,53.2,30.5,0.535,메모-0833: 응답자가 조사표 작성 기준을 확인함
HH-2025-000834,2025,2,ED-0334,R09,경기도,동부,도시,ST-09-동,PSU-0259,2025-06-18,방문면접,완료,아파트,보증부월세,19,부부+자녀,4,3~4인,여성,52,50대,5,대학교,상용근로자,취업,공공·교육,Y,4,2,45,71.5,43.5,340,0.0,50,30,420.0,5040.0,44.1,375.9,113,100,59,2,25,36,335,40.9,94.0,187.9,26.6,43.5,0.9,"메모-0834: 생활비, 주거비 항목 재확인"
HH-2025-000835,2025,3,ED-0335,R01,서울특별시,동부,도시,ST-01-동,PSU-0296,2025-07-25,전화,완료,아파트,전세,26,부부+자녀,3,3~4인,남성,37,30대,4,고등학교,상용근로자,취업,공공·교육,Y,5,4,10,53.5,30.0,400,0.0,50,55,505.0,6060.0,53.0,452.0,100,67,9,8,13,47,244,208.0,150.7,261.0,14.8,35.7,1.265,메모-0835: 가구원 수 변동 내용을 면접원이 확인
HH-2025-000836,2025,4,ED-0336,R10,강원특별자치도,읍부,농촌,ST-10-읍,PSU-0033,2025-08-31,인터넷,완료,연립·다세대,월세,0,부부+자녀,4,3~4인,여성,32,30대,5,대학교,임시·일용근로자,취업,제조업,Y,5,2,5,12.0,37.5,260,0.0,30,80,370.0,4440.0,38.9,331.1,98,68,23,25,47,46,307,24.1,82.8,165.6,20.5,29.1,1.63,메모-0836: 소득 항목은 월평균 금액으로 응답
HH-2025-000837,2025,1,ED-0337,R07,울산광역시,동부,도시,ST-07-동,PSU-0070,2025-04-10,인터넷,완료,아파트,자가,10,부부,2,2인,남성,38,30대,6,대학원,상용근로자,취업,제조업,Y,5,2,15,74.5,34.5,550,0.0,60,140,750.0,9000.0,127.5,622.5,63,59,25,2,28,38,215,407.5,311.2,440.2,9.5,41.6,1.995,
HH-2025-000838,2025,2,ED-0338,R01,서울특별시,동부,도시,ST-01-동,PSU-0107,2025-05-17,인터넷,완료,단독주택,보증부월세,0,부부+자녀,3,3~4인,여성,31,30대,4,고등학교,상용근로자,취업,공공·교육,Y,5,3,5,77.0,44.5,325,0.0,35,25,385.0,4620.0,40.4,344.6,71,75,15,13,34,42,250,94.6,114.9,199.0,21.8,46.2,0.855,메모-0838: 교육비와 보건비 영수증을 참고해 응답
HH-2025-000839,2025,3,ED-0339,R16,경상남도,동부,도시,ST-16-동,PSU-0144,2025-06-23,방문면접,완료,아파트,보증부월세,24,부부,2,2인,남성,58,50대,6,대학원,임시·일용근로자,취업,제조업,N,4,3,5,51.5,34.0,100,0.0,45,35,180.0,2160.0,9.9,170.1,80,112,0,6,30,15,243,-72.9,85.0,120.3,65.8,38.4,1.22,메모-0839: 응답자가 조사표 작성 기준을 확인함
HH-2025-000840,2025,4,ED-0340,R01,서울특별시,동부,도시,ST-01-동,PSU-0181,2025-07-30,전화,완료,아파트,자가,1,부부+자녀,4,3~4인,여성,47,40대,5,대학교,임시·일용근로자,취업,건설업,N,4,2,5,59.5,41.5,165,0.0,25,95,285.0,3420.0,15.7,269.3,94,75,26,2,30,58,285,-15.7,67.3,134.7,27.8,40.0,1.585,"메모-0840: 생활비, 주거비 항목 재확인"
HH-2025-000841,2025,1,ED-0341,R03,대구광역시,동부,도시,ST-03-동,PSU-0218,2025-09-05,인터넷,완료,아파트,자가,8,3세대,5,5인 이상,남성,18,20대 이하,4,고등학교,임시·일용근로자,취업,도소매·숙박,Y,4,4,10,39.5,36.5,35,0.0,65,85,185.0,2220.0,10.2,174.8,151,42,9,2,18,54,276,-101.2,35.0,78.2,24.0,35.1,1.95,메모-0841: 가구원 수 변동 내용을 면접원이 확인
HH-2025-000842,2025,2,ED-0342,R16,경상남도,면부,농촌,ST-16-면,PSU-0255,2025-04-15,인터넷,완료,단독주택,전세,0,1인가구,1,1인,여성,37,30대,5,대학교,상용근로자,취업,제조업,Y,5,4,15,36.5,42.5,545,0.0,65,105,715.0,8580.0,121.6,593.4,50,38,6,9,46,39,188,405.4,593.4,593.4,6.4,29.3,0.81,메모-0842: 소득 항목은 월평균 금액으로 응답
HH-2025-000843,2025,3,ED-0343,R01,서울특별시,동부,도시,ST-01-동,PSU-0292,2025-05-22,방문면접,완료,아파트,전세,22,1인가구,1,1인,남성,56,50대,5,대학교,자영업자,취업,공공·교육,Y,5,4,5,5.0,45.5,0.0,40,25,5,70.0,840.0,3.9,66.1,35,60,0,9,26,11,141,-74.9,66.1,66.1,90.8,31.6,1.175,메모-0843: 온라인 조사 후 전화로 일부 항목 보완
HH-2025-000844,2025,4,ED-0344,R15,경상북도,동부,도시,ST-15-동,PSU-0029,2025-06-28,인터넷,완료,연립·다세대,자가,0,부부+자녀,3,3~4인,여성,39,30대,6,대학원,실업자,실업,,Y,5,4,5,,,0.0,0.0,15,0,15.0,180.0,0.8,14.2,108,60,6,4,19,55,252,-237.8,4.7,8.2,422.5,32.3,1.54,메모-0844: 교육비와 보건비 영수증을 참고해 응답
HH-2025-000845,2025,1,ED-0345,R01,서울특별시,동부,도시,ST-01-동,PSU-0066,2025-08-04,전화,완료,아파트,전세,6,부부+자녀,4,3~4인,여성,60,60대,4,고등학교,무급가족종사자,취업,공공·교육,N,4,3,10,37.5,47.5,0.0,85,15,40,140.0,1680.0,7.7,132.3,112,64,26,22,28,62,314,-181.7,33.1,66.2,48.4,35.3,1.905,메모-0845: 응답자가 조사표 작성 기준을 확인함
HH-2025-000846,2025,2,ED-0346,R10,강원특별자치도,읍부,농촌,ST-10-읍,PSU-0103,2025-09-10,인터넷,대리응답,단독주택,보증부월세,0,1인가구,1,1인,여성,45,40대,4,고등학교,비경제활동,비경제활동,,Y,5,3,5,,,0.0,0.0,15,110,175.0,2100.0,6.9,118.1,42,78,0,2,32,13,167,-48.9,118.1,118.1,66.0,30.9,0.765,"메모-0846: 생활비, 주거비 항목 재확인"
HH-2025-000847,2025,3,ED-0347,R14,전라남도,동부,도시,ST-14-동,PSU-0140,2025-04-20,인터넷,완료,오피스텔,전세,0,부부,2,2인,남성,27,20대 이하,5,대학교,임시·일용근로자,취업,정보통신,Y,4,3,40,18.5,37.0,250,0.0,0,30,280.0,3360.0,15.4,264.6,77,43,0,19,29,45,213,51.6,132.3,187.1,16.3,30.3,1.13,메모-0847: 가구원 수 변동 내용을 면접원이 확인
HH-2025-000848,2025,4,ED-0348,R01,서울특별시,동부,도시,ST-01-동,PSU-0177,2025-05-27,인터넷,완료,아파트,자가,27,부부+자녀,3,3~4인,여성,52,50대,4,고등학교,상용근로자,취업,공공·교육,Y,5,4,15,60.5,33.5,665,0.0,20,30,715.0,8580.0,121.6,593.4,70,47,18,18,34,44,381,212.4,197.8,342.6,7.9,36.6,1.495,메모-0848: 소득 항목은 월평균 금액으로 응답
HH-2025-000849,2025,1,ED-0349,R16,경상남도,읍부,농촌,ST-16-읍,PSU-0214,2025-07-03,인터넷,완료,연립·다세대,보증부월세,0,부부,2,2인,남성,52,50대,4,고등학교,무급가족종사자,취업,금융·전문서비스,Y,4,3,10,55.5,41.5,0.0,85,20,70,175.0,2100.0,9.6,165.4,77,57,0,10,37,30,211,-45.6,82.7,117.0,34.5,39.7,1.86,메모-0849: 온라인 조사 후 전화로 일부 항목 보완
HH-2025-000850,2025,2,ED-0350,R09,경기도,면부,농촌,ST-09-면,PSU-0251,2025-08-09,인터넷,완료,단독주택,자가,0,3세대,6,5인 이상,남성,51,50대,4,고등학교,상용근로자,취업,정보통신,Y,5,3,5,25.0,43.0,230,0.0,60,45,335.0,4020.0,35.2,299.8,151,27,86,12,40,76,392,-92.2,50.0,122.4,9.0,31.1,0.72,메모-0850: 교육비와 보건비 영수증을 참고해 응답
HH-2025-000851,2025,3,ED-0351,R09,경기도,동부,도시,ST-09-동,PSU-0288,2025-09-15,인터넷,완료,아파트,자가,18,부부,2,2인,남성,47,40대,5,대학교,상용근로자,취업,운수업,Y,4,3,20,53.0,39.0,520,0.0,35,10,565.0,6780.0,59.3,505.7,76,24,2,29,35,43,209,296.7,252.8,357.6,4.7,34.8,1.085,메모-0851: 응답자가 조사표 작성 기준을 확인함
HH-2025-000852,2025,4,ED-0352,R04,광주광역시,동부,도시,ST-04-동,PSU-0025,2025-04-25,전화,완료,연립·다세대,자가,0,1인가구,1,1인,남성,62,60대,4,고등학교,비경제활동,비경제활동,,Y,3,4,5,,,0.0,0.0,25,75,100.0,1200.0,5.5,94.5,23,60,0,19,16,21,139,-44.5,94.5,344.5,63.5,31.1,1.45,"메모-0852: 생활비, 주거비 항목 재확인"
HH-2025-000853,2025,1,ED-0353,R13,전북특별자치도,면부,농촌,ST-13-면,PSU-0062,2025-06-01,인터넷,완료,단독주택,자가,0,부부+자녀,3,3~4인,여성,40,40대,4,고등학교,임시·일용근로자,취업,제조업,Y,3,3,10,24.0,44.5,195,0.0,15,20,230.0,2760.0,12.7,217.3,87,14,25,9,31,41,207,10.3,72.4,125.5,6.4,31.5,1.815,메모-0853: 가구원 수 변동 내용을 면접원이 확인
